Salt Smiles,Cation Heavy Atoms,Tanimoto Similarity Score,Molecular Relative,Anion,predicted cpt,predicted density,calculated cpt,calculated density,"% error, cpt","% error, density",Round,Series,Category,"kde, density","kde, cpt","kde, multivariate"
CCCCCCCCCCC[n+]1ccccc1.CCCCCCCCOS(=O)(=O)[O-],17,0.8899082568807339,1-butylpyridinium,octyl sulfate,912.1,1000.24,906.82,972.49,0.58,2.85,3,1,Pyridinium,1.0864314290148418,0.3416145231410293,1.1862535391740918
CCCCCCC[P+](CC)(CC)CCP.NCCCC[C@H](N)C(=O)[O-],15,0.8513513513513513,triethyloctylammonium,L-lysinate,950.22,985.06,832.87,967.56,14.09,1.81,3,1,Ammonium,1.1080254213739849,0.08043527558546396,1.181195161400885
CCCCP(c1c[n+](CCC(C)S)cn1C)C(C)C.NCCCC[C@H](N)C(=O)[O-],19,0.5537190082644629,1-butyl-3-methylimidazolium,L-lysinate,1009.4,1085.29,859.2,1038.71,17.48,4.48,3,1,Imidazolium,1.3153496498248212,0.1435032731272258,1.1554561663787346
CCCCC(CC)CCCCC[n+]1ccn(C)c1.CCCCCCCCOS(=O)(=O)[O-],18,0.9325842696629212,1-methyl-3-octyl-1H-imidazol-3-ium,octyl sulfate,951.85,993.7,909.84,976.1,4.62,1.8,3,1,Imidazolium,0.6351284087395479,0.07936809868153517,1.1837394489445905
PCCCCCCCCCCC[n+]1ccccc1.CCCCCCCCOS(=O)(=O)[O-],18,0.8220338983050848,1-butylpyridinium,octyl sulfate,931.59,1024.14,904.44,1008.01,3.0,1.6,3,1,Pyridinium,1.3143565745741663,0.15280883850791746,1.1935902532304827
CCCCCC(CCC)[n+]1ccn(CCC#P)c1.O=S(=O)([O-])C(F)(F)F,18,0.7127659574468085,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,1064.94,981.28,753.98,1140.84,41.24,13.99,3,1,Imidazolium,1.1248696384082582,0.1329908017562466,1.0981320766257543
C=Nc1n(CCCCCCCCCC)cc[n+]1C.CCCCCCCCOS(=O)(=O)[O-],18,0.6943005181347149,1-butyl-3-methylimidazolium,octyl sulfate,927.82,1026.43,896.94,998.77,3.44,2.77,3,1,Imidazolium,1.6782717100790032,0.18876663151316464,1.1935902532304827
PCCCCCCCCCCC[n+]1ccccc1.CCCCCCCCOS(=O)(=O)[O-],18,0.8220338983050848,1-butylpyridinium,octyl sulfate,931.59,1024.14,1054.13,1010.06,11.62,1.39,3,1,Pyridinium,1.3143565745741663,0.15280883850791746,1.1935902532304827
CCCCCCCC[P+](CC)(CC)CCS.NCCCC[C@H](N)C(=O)[O-],16,0.8648648648648649,triethyloctylammonium,L-lysinate,1032.61,1061.84,855.36,981.66,20.72,8.17,3,1,Ammonium,3.4190863591921494,0.07950364969121068,1.1508821606106079
CCCCCCCC[n+]1cccc(CCC)c1.C[C@@H](O)[C@H](N)C(=O)[O-],17,0.7565217391304347,N-octyl-3-methylpyridinium,L-threoninate,954.15,1024.79,740.67,974.25,28.82,5.19,3,1,Pyridinium,1.4055839590011636,0.08000610552278861,1.1935902532304827
C[n+]1ccn(C(CCF)CCCCCCCCCl)c1.O=C([O-])[C@@H]1CCCN1,19,0.6943005181347149,1-butyl-3-methylimidazolium,L-prolinate,1011.66,1084.07,748.96,1075.04,35.08,0.84,4,1,Imidazolium,1.167000263859235,0.1268101490093864,1.1554561663787346
CCCCN[NH2+]CC(C)(CCCC)C(S)CC.O=C([O-])[C@@H]1CCCN1,17,0.4782608695652174,triethyloctylammonium,L-prolinate,978.2,1017.81,793.79,983.32,23.23,3.51,4,1,Ammonium,1.5652673872904277,0.17316945826816335,1.1425460638590537
CCCC(N)[NH2+]C(N)(CCCCCl)CN(C)CC.NCCCC[C@H](N)C(=O)[O-],18,0.4957983193277311,triethyloctylammonium,L-lysinate,994.97,1052.11,835.82,1059.29,19.04,0.68,4,1,Ammonium,2.3041920186994527,0.23730407592476604,1.1492817859024778
CCCCCCCCc1cccc[n+]1CCCC.CCCCCCCCOS(=O)(=O)[O-],18,0.7188612099644128,"1,2-diethylpyridinium",octyl sulfate,923.16,983.76,913.16,964.32,1.1,2.02,4,1,Pyridinium,1.1956877145176987,0.2828157942681305,1.181195161400885
CCCCCCCC[n+]1cccc(CCCC)c1.CCCCCCCCOS(=O)(=O)[O-],18,0.71900826446281,N-octyl-3-methylpyridinium,octyl sulfate,920.58,989.77,962.39,961.31,4.34,2.96,4,1,Pyridinium,0.9246653040566498,0.3121219611192136,1.181195161400885
CCCCC(S)CCC(N)[n+]1cc[nH]c1.CCCCCCCCOS(=O)(=O)[O-],15,0.6564102564102564,1-butyl-3-methylimidazolium,octyl sulfate,1038.22,1056.48,783.34,1085.95,32.54,2.71,4,1,Imidazolium,2.8358605088044007,0.08265061943056244,1.110315103436362
CC(N)C[n+]1cccc(CCCCC(C)(C)C)c1.CCCCCCCCOS(=O)(=O)[O-],18,0.5985663082437276,N-octyl-3-methylpyridinium,octyl sulfate,954.99,1035.58,878.62,1001.27,8.69,3.43,4,1,Pyridinium,3.305165807102948,0.13189043818094645,1.1959591651415855
